solution_group,solution_priority_action_area,solution_name,state,annual_tons_diversion_potential,annual_mtco2e_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Recycling,Recycle Anything Remaining,Community Composting,Louisiana,35369.5119,21251.61583056219,0,0,36.430597257110094,9427764.722142316,7487526.886977879,-1940237.835
Recycling,Recycle Anything Remaining,Community Composting,Maine,12975.995371286002,7141.861492252637,0,0,13.365275232424572,3458759.389770442,2746945.2929462334,-711814.0968
Recycling,Recycle Anything Remaining,Community Composting,Maryland,42665.70564713316,24006.72671738788,0,0,43.945676816547135,11372569.564470986,9032090.097455597,-2340479.467
Recycling,Recycle Anything Remaining,Community Composting,Massachusetts,57325.96071909885,31998.18050078804,0,0,59.045739540671796,15280269.39294016,12135583.703228686,-3144685.69
Recycling,Recycle Anything Remaining,Community Composting,Michigan,70275.41674,40322.00841129987,0,0,72.38367924173822,18731954.702744782,14876910.764758907,-3855043.938
Recycling,Recycle Anything Remaining,Community Composting,Minnesota,36348.36728524001,20296.46500456167,0,0,37.4388183,9688679.215226091,7694745.070687819,-1993934.145
Recycling,Recycle Anything Remaining,Community Composting,Mississippi,21367.26904759151,13181.238854162526,0,0,22.00828711901924,5695458.447499746,4523330.77,-1172127.678
Recycling,Recycle Anything Remaining,Community Composting,Missouri,44317.88086994439,26226.37606911161,0,0,45.647417296042704,11812957.86624934,9381846.306637561,-2431111.56
Recycling,Recycle Anything Remaining,Community Composting,Montana,5948.597439680257,3467.425569421633,0,0,6.127055362870653,1585602.2341058687,1259284.6459178608,-326317.5882
Recycling,Recycle Anything Remaining,Community Composting,Nebraska,14636.39281285377,8423.258278760113,0,0,15.07548459723937,3901339.3289157334,3098442.099628781,-802897.2293
Recycling,Recycle Anything Remaining,Community Composting,Nevada,25472.579405323286,14545.63417550276,0,0,26.23675678748297,6789731.398548079,5392401.900164776,-1397329.498
Recycling,Recycle Anything Remaining,Community Composting,New Hampshire,16031.553804507728,8933.756368442053,0,0,16.512500418642947,4273220.332418767,3393789.840535552,-879430.4919
Recycling,Recycle Anything Remaining,Community Composting,New Jersey,61285.302404550144,34303.96792,0,0,63.12386147668663,16335634.306383943,12973754.085909575,-3361880.22
Recycling,Recycle Anything Remaining,Community Composting,New Mexico,16928.943172333176,9713.718625655118,0,0,17.43681146750316,4512420.009471274,3583762.1262334166,-928657.8832
Recycling,Recycle Anything Remaining,Community Composting,New York,96878.74747,54719.241371253906,0,0,99.78510989885682,25823088.54999437,20508686.366428267,-5314402.184
Recycling,Recycle Anything Remaining,Community Composting,North Carolina,85427.89202894688,49741.949965124935,0,0,87.99072878981526,22770856.12694174,18084604.624206014,-4686251.503
Recycling,Recycle Anything Remaining,Community Composting,North Dakota,5833.851807810396,3403.2593773642166,0,0,6.008867362044697,1555016.7167479284,1234993.640539688,-320023.0762
Recycling,Recycle Anything Remaining,Community Composting,Ohio,86137.58945008116,50552.643159368046,0,0,88.72171713358357,22960026.402439516,18234843.57964791,-4725182.823
Recycling,Recycle Anything Remaining,Community Composting,Oklahoma,27850.885100759846,16677.63222836888,0,0,28.686411653782624,7423670.215607049,5895875.849432931,-1527794.366
Recycling,Recycle Anything Remaining,Community Composting,Oregon,25796.33855254814,14278.930951924674,0,0,26.570228709124567,6876029.594,5460939.892054445,-1415089.702
Recycling,Recycle Anything Remaining,Community Composting,Pennsylvania,87167.47825855603,49414.896562489106,0,0,89.78250260631268,23234543.88528437,18452865.252263356,-4781678.633
Recycling,Recycle Anything Remaining,Community Composting,Rhode Island,6936.508743897395,3896.032475330124,0,0,7.1446040062143075,1848930.5878815337,1468419.9168021856,-380510.6711
Recycling,Recycle Anything Remaining,Community Composting,South Carolina,41540.43135348513,24572.76018573853,0,0,42.786644294089676,11072627.023042915,8793875.853710571,-2278751.169
Recycling,Recycle Anything Remaining,Community Composting,South Dakota,6617.020390249349,3847.0363274708516,0,0,6.815531001956818,1763770.7745890785,1400786.0279101874,-362984.7467
Recycling,Recycle Anything Remaining,Community Composting,Tennessee,56020.04585933468,33225.45864405669,0,0,57.700647235114694,14932176.999701085,11859128.866865546,-3073048.133
Recycling,Recycle Anything Remaining,Community Composting,Texas,163711.52342163405,95647.74279169715,0,0,168.62286912428303,43637405.27383392,34656809.42359537,-8980595.85
Recycling,Recycle Anything Remaining,Community Composting,Utah,20065.304033181037,11301.18460167824,0,0,20.66726315417645,5348418.887921162,4247712.094,-1100706.794
Recycling,Recycle Anything Remaining,Community Composting,Vermont,4376.892154407883,2491.1730889885116,0,0,4.508198919,1166663.2426958482,926563.4702590426,-240099.7724
Recycling,Recycle Anything Remaining,Community Composting,Virginia,71760.02642445378,40995.72149903047,0,0,73.91282721718736,19127678.30936397,15191194.29131044,-3936484.018
Recycling,Recycle Anything Remaining,Community Composting,Washington,46879.84393065954,25955.61533067593,0,0,48.28623924857931,12495850.664754966,9924199.488,-2571651.177
Recycling,Recycle Anything Remaining,Community Composting,West Virginia,13629.857914084327,8229.715178236398,0,0,14.038753651506843,3633046.844783517,2885364.3184452923,-747682.5263
Recycling,Recycle Anything Remaining,Community Composting,Wisconsin,37504.47420575551,21621.657724441142,0,0,38.62960843192816,9996840.211935453,7939486.408256427,-2057353.804
Recycling,Recycle Anything Remaining,Community Composting,Wyoming,4973.708175154375,2857.0391804798387,0,0,5.122919420408997,1325744.9128612238,1052906.0676502439,-272838.8452
Recycling,Recycle Anything Remaining,Home Composting,Alabama,25164.368122521053,17520.540430116645,0,0,0,4656137.999316816,2780589.5252562654,-1875548.474
Recycling,Recycle Anything Remaining,Home Composting,Alaska,3423.5065347469726,2191.656549027564,0,0,0,633448.0083002322,378287.52002894017,-255160.4883
Recycling,Recycle Anything Remaining,Home Composting,Arizona,48779.85233178291,29198.467639210317,0,0,0,9025687.549047155,5390031.880669945,-3635655.668
Recycling,Recycle Anything Remaining,Home Composting,Arkansas,18273.624571805965,12619.046883515073,0,0,0,3381150.5752806156,2019182.3941470268,-1361968.181
Recycling,Recycle Anything Remaining,Home Composting,California,177117.12961709662,101666.9857253485,0,0,0,32771806.290738128,19570927.94696471,-13200878.34
Recycling,Recycle Anything Remaining,Home Composting,Colorado,38946.38694068148,23805.020650301638,0,0,0,7206211.230406845,4303462.540627746,-2902748.69
Recycling,Recycle Anything Remaining,Home Composting,Connecticut,21360.112795880214,13053.494398714962,0,0,0,3952240.4208346726,2360230.370551684,-1592010.05
Recycling,Recycle Anything Remaining,Home Composting,Delaware,5635.721392113127,3621.021993900142,0,0,0,1042771.9225700039,622730.8309064142,-420041.0917
Recycling,Recycle Anything Remaining,Home Composting,Florida,134814.16132764734,83046.99358695361,0,0,0,24944530.15261326,14896572.924808629,-10047957.23
Recycling,Recycle Anything Remaining,Home Composting,Georgia,57075.176848531046,37678.000462262105,0,0,0,10560563.191902196,6306641.125438875,-4253922.066
Recycling,Recycle Anything Remaining,Home Composting,Hawaii,6782.380887889971,3837.2352939026064,0,0,0,1254937.1883366352,749433.3719,-505503.8165
Recycling,Recycle Anything Remaining,Home Composting,Idaho,7014.507671796058,4463.7552500010115,0,0,0,1297887.3762349377,775082.7067090215,-522804.6695
Recycling,Recycle Anything Remaining,Home Composting,Illinois,59730.848636084855,37618.51378622254,0,0,0,11051939.50079813,6600085.1379822325,-4451854.363
Recycling,Recycle Anything Remaining,Home Composting,Indiana,37947.46610424286,24970.96545222892,0,0,0,7021381.901801983,4193084.6920428807,-2828297.21
Recycling,Recycle Anything Remaining,Home Composting,Iowa,17007.645524974687,11524.036410812158,0,0,0,3146907.731685643,1879295.389646303,-1267612.342
Recycling,Recycle Anything Remaining,Home Composting,Kansas,15827.521781328964,10577.244955618382,0,0,0,2928550.6094272374,1748895.1465680453,-1179655.463
Recycling,Recycle Anything Remaining,Home Composting,Kentucky,25794.575346257923,17990.278492679812,0,0,0,4772744.614972669,2850225.5914802095,-1922519.023
Recycling,Recycle Anything Remaining,Home Composting,Louisiana,25817.022501668427,17569.899508252398,0,0,0,4776897.989807059,2852705.936899667,-1924192.053
Recycling,Recycle Anything Remaining,Home Composting,Maine,9737.008947164919,5834.3682023580595,0,0,0,1801629.0787769798,1075911.1833840427,-725717.8954
Recycling,Recycle Anything Remaining,Home Composting,Maryland,31935.19079542793,19395.456904487895,0,0,0,5908936.582633646,3528745.747975135,-2380190.835
Recycling,Recycle Anything Remaining,Home Composting,Massachusetts,45842.63849034699,27876.00898794469,0,0,0,8482217.794009292,5065478.289609371,-3416739.504
Recycling,Recycle Anything Remaining,Home Composting,Michigan,51274.94951041836,33153.19873,0,0,0,9487352.897800159,5665732.865714791,-3821620.032
Recycling,Recycle Anything Remaining,Home Composting,Minnesota,25816.578360543135,15926.649623092919,0,0,0,4776815.810816494,2852656.860596431,-1924158.95
Recycling,Recycle Anything Remaining,Home Composting,Mississippi,15287.353919906407,10963.649325716528,0,0,0,2828603.8874060963,1689208.168137324,-1139395.719
Recycling,Recycle Anything Remaining,Home Composting,Missouri,30066.72504933599,20434.03488937909,0,0,0,5563216.224449307,3322285.714622115,-2240930.51
Recycling,Recycle Anything Remaining,Home Composting,Montana,4155.310751636232,2733.987608063189,0,0,0,768853.0145268303,459149.75865592714,-309703.2559
Recycling,Recycle Anything Remaining,Home Composting,Nebraska,10379.056583501297,6782.174537798648,0,0,0,1920426.5141968627,1146855.5807804046,-773570.9334
Recycling,Recycle Anything Remaining,Home Composting,Nevada,18221.380773861885,11014.937822935532,0,0,0,3371483.9573209793,2013409.6063458142,-1358074.351
Recycling,Recycle Anything Remaining,Home Composting,New Hampshire,12344.102412510543,7554.067315020871,0,0,0,2284016.989042147,1363987.432539543,-920029.5565
Recycling,Recycle Anything Remaining,Home Composting,New Jersey,47915.440358168926,28903.22143783447,0,0,0,8865746.261516616,5294516.870412802,-3571229.391
Recycling,Recycle Anything Remaining,Home Composting,New Mexico,12860.005005376308,8056.669152295288,0,0,0,2379473.932562162,1420993.1693333578,-958480.7632
Recycling,Recycle Anything Remaining,Home Composting,New York,72270.21117499772,44471.10142604159,0,0,0,13372085.276776899,7985648.246872202,-5386437.03
Recycling,Recycle Anything Remaining,Home Composting,North Carolina,62607.31659,40546.59144483226,0,0,0,11584169.503843842,6917926.485,-4666243.019
Recycling,Recycle Anything Remaining,Home Composting,North Dakota,4125.456013442266,2762.701650382098,0,0,0,763329.0220193381,455850.8968725821,-307478.1251
Recycling,Recycle Anything Remaining,Home Composting,Ohio,59732.725382933466,39879.915955399294,0,0,0,11052286.753400475,6600292.513053339,-4451994.24
Recycling,Recycle Anything Remaining,Home Composting,Oklahoma,19504.383799218645,13388.076489962128,0,0,0,3608876.7307264716,2155177.711,-1453699.02
Recycling,Recycle Anything Remaining,Home Composting,Oregon,19030.99245664297,11368.462843173735,0,0,0,3521285.6015559533,2102869.3437692006,-1418416.258
Recycling,Recycle Anything Remaining,Home Composting,Pennsylvania,61976.020580078155,38709.12451115547,0,0,0,11467361.432019662,6848170.111126456,-4619191.321
Recycling,Recycle Anything Remaining,Home Composting,Rhode Island,5533.212782,3342.7260130725053,0,0,0,1023804.8565083653,611403.9275320782,-412400.929
Recycling,Recycle Anything Remaining,Home Composting,South Carolina,29847.086240511657,19873.10613,0,0,0,5522576.674156908,3298016.2647323664,-2224560.409
Recycling,Recycle Anything Remaining,Home Composting,South Dakota,4640.4767469471735,3114.199298384376,0,0,0,858622.7959791182,512759.1907705683,-345863.6052
Recycling,Recycle Anything Remaining,Home Composting,Tennessee,39320.518067137746,26563.13142,0,0,0,7275436.340536323,4344802.9425099455,-2930633.398
Recycling,Recycle Anything Remaining,Home Composting,Texas,120397.04119643732,76934.04527219439,0,0,0,22276944.757390656,13303523.060571164,-8973421.697
Recycling,Recycle Anything Remaining,Home Composting,Utah,14996.122634876807,9505.191711,0,0,0,2774717.6524641346,1657027.9577446978,-1117689.695
Recycling,Recycle Anything Remaining,Home Composting,Vermont,3235.4649650479296,2016.0268173354802,0,0,0,598654.8637291465,357509.4732100351,-241145.3905
Recycling,Recycle Anything Remaining,Home Composting,Virginia,52064.87638124761,32458.270404831663,0,0,0,9633512.280862827,5753017.488640831,-3880494.792
Recycling,Recycle Anything Remaining,Home Composting,Washington,34920.400843473566,20704.191082268328,0,0,0,6461287.028,3858602.780342133,-2602684.248
Recycling,Recycle Anything Remaining,Home Composting,West Virginia,9311.415128155073,6667.225982853977,0,0,0,1722881.8778411997,1028884.3035756246,-693997.5743
Recycling,Recycle Anything Remaining,Home Composting,Wisconsin,26030.888256671547,16869.086241292855,0,0,0,4816469.3576941565,2876337.481124316,-1940131.877
Recycling,Recycle Anything Remaining,Home Composting,Wyoming,3537.6413758121357,2293.285849,0,0,0,654566.2643971888,390899.08817908796,-263667.1762
Recycling,Recycle Anything Remaining,Livestock Feed,Alabama,26297.592533126455,7820.441577,0,0,39.88029907648624,4576476.784,8403903.071994865,3827426.287624345
Recycling,Recycle Anything Remaining,Livestock Feed,Alaska,3379.8165627735816,1163.2078889139564,0,0,5.125491817446123,580598.3275346193,1080085.5918233816,499487.2642887624
Recycling,Recycle Anything Remaining,Livestock Feed,Arizona,52796.94854000176,20194.897437886782,0,0,80.06657246091264,10005376.618250513,16872283.554791436,6866906.936540923
Recycling,Recycle Anything Remaining,Livestock Feed,Arkansas,47569.835353662806,18201.89899594131,0,0,72.13965531,8197675.524909473,15201858.685708703,7004183.161
Recycling,Recycle Anything Remaining,Livestock Feed,California,505019.43404261064,148658.8428446653,0,0,765.8619717256189,94219218.94876307,161388703.8450979,67169484.89633483
Recycling,Recycle Anything Remaining,Livestock Feed,Colorado,39388.679378191475,17523.391971410005,0,0,59.732932277027345,7023191.059442342,12587412.45,5564221.389481558
Recycling,Recycle Anything Remaining,Livestock Feed,Connecticut,15185.339050738836,5284.984580813602,0,0,23.02856667044542,2624958.035070748,4852768.075,2227810.040068932
Recycling,Recycle Anything Remaining,Livestock Feed,Delaware,6606.881529,476.5292153294726,0,0,10.01933583943328,1199168.3844220876,2111356.4639741527,912188.0796
Recycling,Recycle Anything Remaining,Livestock Feed,Florida,204034.28766215933,77700.42291571012,0,0,309.4179972396646,36011464.12005558,65203093.200123064,29191629.08006749
Recycling,Recycle Anything Remaining,Livestock Feed,Georgia,86180.75502117063,32080.344024619353,0,0,130.69311498960522,15365260.817431195,27540723.013215993,12175462.195784796
Recycling,Recycle Anything Remaining,Livestock Feed,Hawaii,7022.602812301089,4866.7533592792915,0,0,10.649777164854584,1214185.3282024818,2244208.2207089583,1030022.8925064761
Recycling,Recycle Anything Remaining,Livestock Feed,Idaho,80474.85416866184,13605.137281713945,0,0,122.04011634677566,15145497.492718084,25717292.307819936,10571794.815101853
Recycling,Recycle Anything Remaining,Livestock Feed,Illinois,184563.84525968676,82681.41876465152,0,0,279.89107133631495,31791126.715165228,58980937.67341011,27189810.958244883
Recycling,Recycle Anything Remaining,Livestock Feed,Indiana,77139.83115246051,30832.64222415867,0,0,116.98255394270632,13383739.282928247,24651521.358037263,11267782.075109014
Recycling,Recycle Anything Remaining,Livestock Feed,Iowa,104047.58601164793,27486.37554161704,0,0,157.78816418666403,17831562.750796586,33250413.573617797,15418850.822821211
Recycling,Recycle Anything Remaining,Livestock Feed,Kansas,34222.01814658186,8493.471808652359,0,0,51.897690519291366,5878846.154270783,10936306.168317204,5057460.014
Recycling,Recycle Anything Remaining,Livestock Feed,Kentucky,37695.747003009914,17284.21300246202,0,0,57.16560033006451,6459218.198,12046403.24549411,5587185.047284821
Recycling,Recycle Anything Remaining,Livestock Feed,Louisiana,169214.37396101205,38451.62919656722,0,0,256.61359811187475,29035597.600915868,54075717.971723095,25040120.370807227
Recycling,Recycle Anything Remaining,Livestock Feed,Maine,10899.670786145445,3576.589104518588,0,0,16.52935074718955,2115159.401702754,3483200.094762831,1368040.693060077
Recycling,Recycle Anything Remaining,Livestock Feed,Maryland,26042.87786421577,11590.359852189418,0,0,39.49402428108319,4561561.791868056,8322504.085,3760942.293286314
Recycling,Recycle Anything Remaining,Livestock Feed,Massachusetts,36110.353691055796,14083.802879242508,0,0,54.76135137248608,6377255.702416652,11539760.224545786,5162504.522129133
Recycling,Recycle Anything Remaining,Livestock Feed,Michigan,115859.2956934128,40468.29441,0,0,175.70062191906047,21267859.435823057,37025073.294086665,15757213.85826361
Recycling,Recycle Anything Remaining,Livestock Feed,Minnesota,190791.6769757364,37597.67392604666,0,0,289.3355781337042,32965976.430184532,60971161.45623157,28005185.026047044
Recycling,Recycle Anything Remaining,Livestock Feed,Mississippi,20102.25304015147,4121.925160509118,0,0,30.48506673538968,3540142.9575553997,6424062.805952318,2883919.848396918
Recycling,Recycle Anything Remaining,Livestock Feed,Missouri,106183.89258555303,28655.91754458008,0,0,161.0278731059911,18260961.94893423,33933111.55658139,15672149.60764716
Recycling,Recycle Anything Remaining,Livestock Feed,Montana,5236.155635971229,2810.191548,0,0,7.940630021950352,938520.7818773965,1673314.5583250958,734793.7764476994
Recycling,Recycle Anything Remaining,Livestock Feed,Nebraska,42662.08801533321,741.3293725211513,0,0,64.69705648,7411009.044361409,13633493.335108329,6222484.291
Recycling,Recycle Anything Remaining,Livestock Feed,Nevada,16487.369956448907,12530.46707522258,0,0,25.00309653895474,2854075.5467406907,5268857.172061596,2414781.6253209054
Recycling,Recycle Anything Remaining,Livestock Feed,New Hampshire,4205.773229392637,2735.067770781528,0,0,6.378055102373917,734058.1301697037,1344035.980407081,609977.8502373772
Recycling,Recycle Anything Remaining,Livestock Feed,New Jersey,62440.98619744203,23834.973322018883,0,0,94.69175557,10916684.307565162,19954221.857459363,9037537.549894203
Recycling,Recycle Anything Remaining,Livestock Feed,New Mexico,27385.954597029264,6651.314674960414,0,0,41.53080014639485,4754015.863090835,8751710.168,3997694.304962495
Recycling,Recycle Anything Remaining,Livestock Feed,New York,156347.87653516931,43973.13571705062,0,0,237.10155476558424,27974137.51059148,49963980.47686889,21989842.96627741
Recycling,Recycle Anything Remaining,Livestock Feed,North Carolina,77452.44814313768,28246.059730187753,0,0,117.45663760906827,13927168.607544135,24751424.148948647,10824255.541404512
Recycling,Recycle Anything Remaining,Livestock Feed,North Dakota,52363.85329457339,13214.563866704606,0,0,79.40978352122053,9212768.631916534,16733879.613102213,7521110.981185678
Recycling,Recycle Anything Remaining,Livestock Feed,Ohio,133482.70547978673,52499.97072457623,0,0,202.42652286009655,22992504.218332317,42656973.91221996,19664469.693887644
Recycling,Recycle Anything Remaining,Livestock Feed,Oklahoma,29149.743303327097,9669.001839973604,0,0,44.20558571949552,5054859.686168439,9315362.879172586,4260503.193004147
Recycling,Recycle Anything Remaining,Livestock Feed,Oregon,59179.81909365038,18749.748546882587,0,0,89.74619565552076,10967640.39639412,18912052.989441507,7944412.593047385
Recycling,Recycle Anything Remaining,Livestock Feed,Pennsylvania,115212.17756400465,37991.72396,0,0,174.71926727581305,20135216.101751532,36818274.21052698,16683058.108775446
Recycling,Recycle Anything Remaining,Livestock Feed,Rhode Island,4789.989173241953,1840.2462943621044,0,0,7.264018581221405,823758.0359,1530733.4569551346,706975.4210228805
Recycling,Recycle Anything Remaining,Livestock Feed,South Carolina,29824.10033681987,13814.423146188936,0,0,45.22824816,5262602.519495357,9530866.68,4268264.160576584
Recycling,Recycle Anything Remaining,Livestock Feed,South Dakota,20713.87283337011,1130.9387744678706,0,0,31.412588151805757,3549350.6561897816,6619517.711288168,3070167.0550983856
Recycling,Recycle Anything Remaining,Livestock Feed,Tennessee,80268.04084565604,29680.33554632124,0,0,121.72648394243734,13764310.508258374,25651201.120257862,11886890.611999486
Recycling,Recycle Anything Remaining,Livestock Feed,Texas,242724.6125772681,102331.82030727512,0,0,368.091875,41947812.76219845,77567333.00652279,35619520.24432434
Recycling,Recycle Anything Remaining,Livestock Feed,Utah,48649.24366292616,11971.073247880113,0,0,73.77657801482749,8362000.870899493,15546804.436721018,7184803.565821525
Recycling,Recycle Anything Remaining,Livestock Feed,Vermont,12579.59034183807,2374.3100862994243,0,0,19.07694875339742,2174910.6679155584,4020050.8006594083,1845140.1327438497
Recycling,Recycle Anything Remaining,Livestock Feed,Virginia,49799.469813387404,22935.390427569717,0,0,75.52089597200197,8688051.231,15914381.395226765,7226330.164175824
Recycling,Recycle Anything Remaining,Livestock Feed,Washington,149578.72954395224,31601.06371168866,0,0,226.83614335340354,30947507.66468435,47800768.95388958,16853261.289205223
Recycling,Recycle Anything Remaining,Livestock Feed,West Virginia,5357.237016681903,3375.6833996264827,0,0,8.124249935798085,986555.4126063795,1712008.4496398245,725453.037
Recycling,Recycle Anything Remaining,Livestock Feed,Wisconsin,499075.8379,55868.129121949976,0,0,756.8485082466847,86286479.05030178,159489313.03875884,73202833.98845708
Recycling,Recycle Anything Remaining,Livestock Feed,Wyoming,1635.613071249233,1040.2082196586314,0,0,2.480407222549449,280264.5538288036,522691.7139563806,242427.16012757705
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Alabama,4838.807402894493,13145.908756599023,0,8064679.004824156,18.000363538767502,2163676.5950269154,24182884.386436637,22019207.79140972
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Alaska,591.6837104958961,1542.5524160230311,0,986139.5174931602,2.201063403044722,258493.21023055149,2950976.1886619884,2692482.9784314367
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Arizona,8164.490711742952,20766.88264847676,0,13607484.519571587,30.37190544768377,3572381.4117138567,40725258.665180065,37152877.253466204
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Arkansas,3163.514771313448,8427.655154902093,0,5272524.618855746,11.768274949286011,1396633.4133133509,15792347.749675758,14395714.336362408
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,California,35248.35788430844,86624.34162,0,58747263.14051407,131.12389132962738,15818723.581872849,176217940.15252787,160399216.57065502
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Colorado,6847.380479082743,17585.507582200684,0,11412300.798471238,25.472255382187786,3018357.279126305,34177665.976880044,31159308.69775374
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Connecticut,3590.419813661194,8603.483319505525,0,5984033.022768657,13.356361706819627,1577498.6738280992,17915863.347757693,16338364.673929596
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Delaware,941.5363980373922,2452.1574267539827,0,1569227.3300623205,3.5025154006990875,412523.7364887266,4697026.893022572,4284503.156533845
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Florida,24679.83782502766,64787.17034257339,0,41133063.04171277,91.80899670910289,10875055.086761523,123181752.18789153,112306697.10113001
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Georgia,11198.435899053451,30177.47736612008,0,18664059.831755754,41.65818154447883,5015315.794887568,55974295.243530154,50958979.44864259
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Hawaii,1264.5185543546313,3271.965805732318,0,2107530.9239243856,4.704009022199215,577591.7619585063,6331839.551976358,5754247.790017852
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Idaho,1437.6606595969797,3811.238693913297,0,2396101.099,5.3480976537007505,643421.5839157796,7185560.206392235,6542138.622476456
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Illinois,12079.954788863184,32134.21244,0,20133257.98143864,44.93743181457103,5398090.642409489,60368460.91333658,54970370.270927094
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Indiana,6963.186112983707,18303.37660039072,0,11605310.188306179,25.903052340299375,3080600.173,34766887.54650961,31686287.373275295
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Iowa,3017.3559945536454,7975.519554571068,0,5028926.6575894095,11.224564299739546,1324684.5933957703,15055296.930846792,13730612.33745102
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Kansas,2995.7139162312046,7996.142326068743,0,4992856.527052008,11.144055768380063,1334339.4383063433,14966468.538062321,13632129.099755976
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Kentucky,4790.126680510726,12805.206151721657,0,7983544.467517878,17.819271251499888,2129793.4130603727,23927477.41723217,21797684.004171796
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Louisiana,4434.444814666458,11935.61231025365,0,7390741.358,16.496134710559208,1964695.249907429,22143833.141461395,20179137.891553964
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Maine,1463.261493179301,3607.5691654244642,0,2438769.155298835,5.443332754626987,628803.0127916124,7287439.364428611,6658636.351636998
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Maryland,6007.160780634385,14857.185647624814,0,10011934.634390643,22.3466381,2677830.327258264,30013682.005519345,27335851.67826108
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Massachusetts,7853.913467629701,18648.926611692426,0,13089855.779382836,29.216558099582475,3456887.730099441,39196469.45,35739581.72338946
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Michigan,9331.196623569042,24321.80127412447,0,15551994.372615071,34.71205143967682,4133863.872876028,46595888.14645251,42462024.273576476
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Minnesota,4854.841781202086,12613.022820793129,0,8091402.968670144,18.060011426071746,2159717.316441193,24251890.25780703,22092172.941365838
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Mississippi,2754.4006013931753,7501.171022678415,0,4590667.6689886255,10.246370237182598,1228511.9735995086,13762534.126781423,12534022.153181914
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Missouri,6001.061412631916,16278.190885847662,0,10001769.021053193,22.32394845499071,2684204.0889841667,29992300.32251266,27308096.233528495
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Montana,845.8092635016417,2268.7421830784538,0,1409682.1058360694,3.146410460226094,379503.35430568334,4228395.937590001,3848892.583284318
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Nebraska,1979.9533117797528,5257.229719598834,0,3299922.1862995885,7.365426319820666,883096.1055,9892961.503960432,9009865.399
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Nevada,3811.789637002615,10182.749356998433,0,6352982.728337692,14.179857449649713,1714135.0941471306,19059852.971675333,17345717.88
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,New Hampshire,1814.1678269312633,4431.780313634664,0,3023613.0448854393,6.748704316184288,778582.3223327028,9034033.515904566,8255451.193571864
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,New Jersey,8376.397130645002,20441.87618,0,13960661.884408338,31.16019733,3700535.6599676586,41817702.47522685,38117166.81525919
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,New Mexico,2154.922654592553,5556.389672857485,0,3591537.7576542557,8.016312275084283,947399.6211247852,10753470.777729625,9806071.157
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,New York,14847.405376444405,37132.02252204827,0,24745675.627407346,55.23234800037318,6666939.311776867,74230716.27708042,67563776.96530354
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,North Carolina,11092.656606755283,29379.034177317604,0,18487761.011258807,41.26468257712964,4914482.809115912,55392108.894583024,50477626.085467115
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,North Dakota,742.3588744519651,1954.3751472369886,0,1237264.7907532754,2.761575012961297,329690.2160504188,3707827.213728166,3378136.997677747
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Ohio,12006.10803209691,32245.932681675018,0,20010180.053494852,44.66272187940049,5366172.907,60000500.23433103,54634327.32758003
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Oklahoma,3954.745637783559,10785.254458873564,0,6591242.729639265,14.711653772554822,1780684.8350500523,19776930.33728627,17996245.502236217
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Oregon,3699.501921,9046.835008409573,0,6165836.535427317,13.762147147073755,1645174.3999656518,18479922.04,16834747.64466465
